developer,año,price,contador
2Beats,2017.0,1.99,1
"Ino-Co Plus,Variags",2017.0,2.99,1
"Daniel Benmergui,Jeremías Babini,Hernán Rozenwasser",2017.0,8.99,1
GreenGasGames,2017.0,3.99,1
X3 Brothers,2017.0,4.99,1
Artisano,2017.0,9.99,1
Shrimasis Rout,2017.0,4.99,1
VolkDab,2017.0,0.99,1
"Half-Face Production,Nova Dimension",2017.0,1.99,1
Griffin Snow,2017.0,9.99,1
Frymore,2017.0,4.99,1
Tundra Games Ltd,2017.0,5.99,1
"Anatola Howard,Duncan Cross",2017.0,9.99,1
Codemasters,2017.0,1.99,1
Obadiah D Luna,2017.0,3.99,1
Codemasters,2017.0,2.99,1
Stegalosaurus Game Development,2017.0,0.99,1
Duel Studios,2017.0,7.99,1
DL Softworks,2017.0,4.99,1
Brackish Games,2017.0,1.99,1
RedZone Studios LLC,2017.0,9.99,1
GameOrchard Productions,2017.0,0.0,1
Funcom,2017.0,59.99,1
Palfrey Games,2017.0,4.99,1
Interplay Entertainment Corp.,1991.0,9.99,1
Painful Smile,2017.0,1.99,1
2 Zombie Games,2017.0,14.99,1
M&amp;H Soft,2017.0,9.99,1
Michael Lampel,2017.0,0.0,1
KoheiGallery,2017.0,1.99,1
"David Bohan,Jacob Alfaro,Nyles Avey,Wesley King",2017.0,0.99,1
Hero Game,2017.0,9.99,1
Limed,2017.0,0.99,1
开水工作室,2017.0,3.99,1
FunnerFlight,2017.0,24.99,1
InfernoSoul,2017.0,3.99,1
"Crow's Key Studios, LLC",2017.0,4.99,1
Tonguç Bodur,2017.0,3.99,1
Tin Man Games,2017.0,4.99,1
NekoToFuurin,2017.0,0.99,1
abstract garden,2017.0,6.99,1
ZemunBRE,2017.0,1.99,1
Crisp App Studio,2017.0,3.99,1
NS STUDIO,2017.0,0.0,1
cyboheart,2017.0,0.99,1
Trino Games,2017.0,24.99,1
LIUTING,2017.0,3.99,1
BlockheadGames,2017.0,3.99,1
Avallon Alliance,2017.0,11.99,1
AYE Technology,2017.0,3.99,1
Chu Xiaosong,2017.0,1.99,1
SaintHeiser,2017.0,3.99,1
Thunder Lotus Games,2017.0,9.99,1
Golden Unicorn Gaming Inc,2017.0,4.99,1
NS STUDIO,2017.0,0.0,1
Bison Kings Game Studios,2017.0,9.99,1
Thunder Lotus Games,2017.0,19.99,1
Red Dot Games,2017.0,4.99,1
Red Dot Games,2017.0,4.99,1
SugGames,2017.0,11.99,1
Lunarhellgames,2017.0,2.99,1
Aesir Interactive,2017.0,19.99,1
Targem Games,2017.0,29.99,1
Adam Tarnowski,2017.0,2.99,1
"Firaxis,Aspyr (Mac, Linux)",2017.0,4.99,1
Sunfleck Software,2017.0,0.0,1
SuperSixStudios,2017.0,14.99,1
Robert J. Deutsch,2017.0,14.99,1
Apillo,2017.0,5.99,1
teedoubleuGAMES,2017.0,14.99,1
Barlock Games,2017.0,4.99,1
SGS Team,2017.0,6.99,1
橙光游戏,2017.0,3.99,1
"Magenta Factory,ZiX Solutions",2017.0,11.99,1
Virtual Top,2017.0,8.99,1
"Magenta Factory,Gustav Yu",2017.0,2.99,1
Knut Müller,2017.0,9.99,1
putilin_industries,2017.0,0.99,1
Ripknot Systems,2017.0,1.99,1
ThinkOfGames,2017.0,2.99,1
ChuMoran,2017.0,2.99,1
PixelFade Inc,2017.0,19.99,1
Creobit,2017.0,0.0,1
bch waves studio,2017.0,1.99,1
bch waves studio,2017.0,0.99,1
Milestone S.r.l.,2017.0,7.99,1
Just Trains,2017.0,19.99,1
SubJuegos,2017.0,0.99,1
Nomad Games,2017.0,9.99,1
Partickhill Games Limited,2017.0,9.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,19.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,19.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,12.99,1
Lightsoutgames,2017.0,2.99,1
Dalesi,2017.0,5.99,1
Floating Island Games,2017.0,9.99,1
singi,2017.0,1.99,1
XMinutesGames,2017.0,0.99,1
NS STUDIO,2017.0,0.0,1
Rainware,2017.0,4.99,1
"Hashplay, Inc.",2017.0,13.99,1
infiltration,2017.0,0.99,1
ExclexGame,2017.0,1.99,1
Felipe Nicolazzi,2017.0,3.99,1
Hangar 13,2017.0,9.99,1
RIP Horse Studio,2017.0,2.99,1
Perfect Square Studios LLC,2017.0,8.99,1
Mothership Entertainment LLC,2017.0,29.99,1
Mothership Entertainment LLC,2017.0,4.99,1
Chasing Carrots,2017.0,12.99,1
Marvelous Inc.,2017.0,49.99,1
Creability,2017.0,3.99,1
DL Softworks,2017.0,6.99,1
Insanity Interactive,2017.0,6.99,1
Marvelous Inc.,2017.0,0.99,1
Marvelous Inc.,2017.0,0.99,1
Marvelous Inc.,2017.0,0.99,1
Marvelous Inc.,2017.0,1.99,1
Perun Creative,2017.0,18.99,1
Marvelous Inc.,2017.0,1.99,1
videjagamesyo,2017.0,3.99,1
Toxic Dog,2017.0,6.99,1
Wizbyte Games,2017.0,0.99,1
Fueled By Rockets,2017.0,9.99,1
Blam! Games,2017.0,12.99,1
Crash Wave Games Inc.,2017.0,14.99,1
Brewsterland Studios,2017.0,2.99,1
"Pixel Prototype, LLC",2017.0,7.99,1
Sergey Kalmanovich (aka Red Spot Sylphina),2017.0,2.99,1
Quiet River,2017.0,0.0,1
Armstrong Powerhouse,2017.0,19.99,1
PiFTy,2017.0,0.99,1
IriySoft,2017.0,4.99,1
Buce Studios LLC,2017.0,5.99,1
Elephant Games,2017.0,12.99,1
"tinyBuild,MrFuby",2017.0,4.99,1
Pulsetense Games,2017.0,9.99,1
BrainGoodGames,2017.0,9.99,1
Red Thread Games,2017.0,24.99,1
Wizbyte Games,2017.0,4.99,1
Immersion,2017.0,2.99,1
DRUNKEN APES,2017.0,2.99,1
橙光游戏,2017.0,4.99,1
Frederik Holst,2017.0,3.99,1
Kyon Games,2017.0,2.99,1
Rotatipyra,2017.0,1.99,1
Laush Dmitriy Sergeevich,2017.0,0.99,1
Sun Labyrinth LLC,2017.0,12.99,1
Sun Labyrinth LLC,2017.0,2.99,1
s_unk,2017.0,2.99,1
First Games Interactive,2017.0,6.99,1
Crow's Perch,2017.0,2.99,1
Dirty Fighter Team,2017.0,7.99,1
Andrii Vintsevych,2017.0,0.0,1
Quicksilver Software,1996.0,9.99,1
Kuchnier Games,2017.0,9.99,1
SharkGame,2017.0,1.99,1
Spoony Bard Productions,2017.0,4.99,1
morojenoe's empire,2017.0,9.99,1
Killer Bees Games,2017.0,9.99,1
DGHZ,2017.0,2.99,1
HexWar Games,2017.0,9.99,1
Freedomize Studio,2017.0,0.99,1
Size Five Games,2017.0,3.99,1
Snail Games USA,2017.0,29.99,1
"Tero Lunkka,Mikko Seppälä",2017.0,1.99,1
Pillet Michael,2017.0,4.99,1
hallunazigames,2017.0,0.99,1
hallunazigames,2017.0,0.99,1
Ragequit Corporation,2017.0,11.99,1
InvoHer,2017.0,0.99,1
startgrid,2015.0,2.99,1
Crabby Team,2017.0,1.99,1
Andrew Rowe,2017.0,14.99,1
Just Flight,2017.0,16.99,1
DP Corp,2017.0,9.99,1
Toposim,2017.0,9.99,1
Blue Wizard Digital,2017.0,19.99,1
ERS G Studios,2017.0,12.99,1
10kbit Games,2017.0,1.99,1
Investigate North,2017.0,16.99,1
Dataware,2017.0,6.99,1
Trident Game Studio,2017.0,0.99,1
Motiga Inc.,2017.0,29.99,1
Racing Bros,2017.0,4.99,1
UnderMax Games,2017.0,0.0,1
SSCTEAM,2017.0,4.99,1
Visumeca Games,2017.0,9.99,1
CodeManu,2017.0,0.0,1
Centrosphere Game,2017.0,6.99,1
Dovetail Games,2017.0,10.99,1
Ploosh GmbH,2017.0,2.99,1
M2H,2017.0,1.99,1
Blob Games Studio,2017.0,2.99,1
Shaman Games Studio,2017.0,4.99,1
"Lion Shield, LLC",2017.0,9.99,1
Behaviour Interactive Inc.,2017.0,0.0,1
Motiga Inc.,2017.0,0.0,1
Pon Pon Games,2017.0,19.99,1
Andrew Morrish,2017.0,9.99,1
Motiga Inc.,2017.0,9.99,1
Grave Danger Games,2017.0,4.99,1
Cardboard Utopia,2017.0,17.99,1
Cardboard Utopia,2017.0,7.99,1
Virtual Racing Industries Ltd.,2017.0,4.99,1
iFun4All S.A.,2017.0,6.99,1
Arai Koh Create Office,2017.0,2.99,1
Choice of Games,2012.0,4.99,1
Choice of Games,2012.0,0.99,1
Roley Games,2017.0,1.99,1
Illuminated Games,2017.0,4.99,1
Fixer Games,2017.0,4.99,1
Hammer Games,2017.0,2.99,1
Martin Knopf,2017.0,1.99,1
MFAFB Games LLC,2017.0,1.99,1
Apache600,2017.0,9.99,1
cada,2017.0,0.99,1
Weltrom Studios,2017.0,9.99,1
"lalalaZero,Urbanoff",2017.0,0.99,1
Just1337 Studio,2017.0,4.99,1
Virtual Racing Industries Ltd.,2017.0,4.99,1
EVXIO,2017.0,5.99,1
Angel T,2017.0,2.99,1
TEHO Games,2017.0,4.99,1
Marc-Antoine Jacob,2017.0,0.99,1
Grandma Studios,2017.0,12.99,1
Red Winter Software,2017.0,2.99,1
B.Bit,2017.0,0.99,1
Vox Mare,2017.0,1.99,1
Polovey Alexander,2017.0,2.99,1
"Oh, a Rock! Studios",2017.0,3.99,1
Oneironaut Academy LLC,2017.0,2.99,1
Cogent Education,2017.0,9.99,1
Naev Team,2017.0,0.0,1
DL Softworks,2017.0,3.99,1
Alakhaine Specialist Consulting Limited,2017.0,4.99,1
Restory Studio,2017.0,9.99,1
Quicksilver Software,1991.0,9.99,1
Corroding Games,2017.0,4.99,1
Virtual Top,2017.0,4.99,1
Bogdanehi,2017.0,0.99,1
Matthew Giordano,2017.0,1.99,1
StalkerAlex,2017.0,1.99,1
Artbox Games,2017.0,4.99,1
Dawei Liu,2017.0,5.99,1
"Evgeny Osmet,.ez Games",2017.0,0.99,1
Event Horizon,2017.0,14.99,1
NoTime Studios,2017.0,9.99,1
Andrew Higgins,2017.0,2.99,1
CakeEaterGames,2017.0,0.0,1
BeshevGames,2017.0,0.99,1
LIN KE HSI,2017.0,24.99,1
ImCyan,2017.0,2.99,1
Microlith Games,2017.0,14.99,1
Cardboard Keep,2017.0,14.99,1
"Radaev Valentine,Egor Magurin",2017.0,1.99,1
ILLUMICORP,2017.0,0.99,1
Toposim,2017.0,9.99,1
HexWar Games,2017.0,9.99,1
Yash Future Tech Solutions Pvt Ltd,2016.0,9.99,1
Simen Skogly Russnes,2017.0,0.99,1
GreatherGames,2017.0,0.99,1
Yobowargames,2017.0,12.99,1
Versus System,2017.0,3.99,1
LaserStone,2017.0,2.99,1
Black Side,2017.0,1.99,1
N-Game Studios,2017.0,8.99,1
SomaSim,2017.0,1.99,1
Disruptor Beam Inc.,2016.0,0.0,1
"Edmund McMillen,Tyler Glaiel",2017.0,14.99,1
Ridiculon,2017.0,4.99,1
Confused Pelican,2017.0,9.99,1
ERS G Studios,2017.0,12.99,1
SimProse Studios,2017.0,2.99,1
.ez Games,2017.0,0.99,1
The Owl Prophecy,2017.0,3.99,1
"Virtually Competent, LLC",2017.0,4.99,1
SlyGames,2017.0,0.99,1
Axiomatic Games,2017.0,4.99,1
Sand Sailor Studio,2017.0,14.99,1
NatsumeAtari Inc.,2017.0,19.99,1
Sand Sailor Studio,2017.0,4.99,1
Telltale Games,2017.0,24.99,1
LiMAVR,2017.0,3.99,1
NedoStudio,2017.0,0.99,1
Sokolov Yaroslav Vladimirovich,2017.0,1.99,1
Nuclear Fiction,2017.0,9.99,1
"Brian Lancaster,Laughing Coyote Software",2017.0,5.99,1
"Rainbow Rhino,CINEMAX, s.r.o.",2017.0,3.99,1
Electric Root,2017.0,0.99,1
Boogygames Studios,2017.0,1.99,1
Jonas Kyratzes,2017.0,2.99,1
FlySimWare,2017.0,19.99,1
Lumenox ehf,2017.0,9.99,1
Eugeny Butakov,2017.0,9.99,1
WeMade,2017.0,44.99,1
WeMade,2017.0,14.99,1
WeMade,2017.0,29.99,1
"Matthew Willis,Jesse Crespo",2017.0,4.99,1
"KxONE,Andrew Drumov,starmops",2017.0,4.99,1
JOL Studios,2017.0,9.99,1
Jason Sadler,2017.0,1.99,1
FireFly Studios,2017.0,0.0,1
Smartly Dressed Games,2017.0,0.0,1
William Cheek,2017.0,0.0,1
Automaton,2017.0,4.99,1
Donovan Bell,2017.0,4.99,1
qberty,2017.0,0.0,1
Träumendes Mädchen,2017.0,0.0,1
WZOGI,2017.0,9.99,1
qberty,2017.0,2.99,1
Theodor Niklas,2017.0,5.99,1
Bellosoft,2017.0,2.99,1
Makivision Games,2017.0,6.99,1
Skobbejak Games,2017.0,9.99,1
Kajak Games,2017.0,4.99,1
Dirty Fighter Team,2017.0,9.99,1
Artur Berkowski Berobasket,2017.0,2.99,1
DeadBrainGaming,2017.0,1.99,1
"KADOKAWA GAMES, LTD",2017.0,19.99,1
Toposim,2017.0,14.99,1
Sergej110,2017.0,1.99,1
Matrix Trains,2017.0,4.99,1
Ïorg Arms,2017.0,0.99,1
Matrix Trains,2017.0,4.99,1
Capt. McCay Soft,2017.0,9.99,1
Examined Interactive,2017.0,0.99,1
Reconnect Software,2017.0,11.99,1
Problematicar,2017.0,0.99,1
D. W. O'Boyle,2017.0,3.99,1
bonefrog,2017.0,9.99,1
Ryan Stephen,2017.0,1.99,1
Mitorah Games,2017.0,7.99,1
EVERYDAYiPLAY,2017.0,0.0,1
Thugnificent,2017.0,0.99,1
SilverBlade,2017.0,0.99,1
CRIO Studios,2017.0,19.99,1
Exe Create Inc.,2017.0,9.99,1
Gametroleum,2017.0,14.99,1
Falcoware,2017.0,1.99,1
Just Flight,2017.0,29.99,1
Gamestone Studio,2017.0,2.99,1
Just Trains,2017.0,11.99,1
Straylight Entertainment,2017.0,9.99,1
RPGVideo,2017.0,0.99,1
m12y,2017.0,2.99,1
Childish Things,2017.0,24.99,1
Ludovic Lafferayrie,2017.0,2.99,1
Omnichron Studios,2017.0,5.99,1
Brzezinski,2017.0,0.99,1
Vitor Pêgas,2017.0,0.0,1
"Arttu Tuovinen,Alan Bourhis,Michael Callaghan",2017.0,0.0,1
Fletcher's Games,2016.0,1.99,1
Triple Rush Games,2017.0,3.99,1
Tarsier Studios,2017.0,3.99,1
"Psyonix, Inc.",2017.0,5.99,1
WTFOMGames,2017.0,5.99,1
Nicholas Backus,2017.0,1.99,1
Edible Entertainment,2017.0,14.99,1
Odamir Khaulepi,2017.0,1.99,1
Celery Emblem™,2017.0,5.99,1
JRad Games,2017.0,5.99,1
Whitethorn Digital,2017.0,4.99,1
Pavo Studio,2017.0,4.99,1
Sacada,2017.0,1.99,1
DreamDale,2017.0,4.99,1
Stardog Games,2017.0,14.99,1
Indiecode Games,2017.0,0.99,1
Tero Lunkka,2017.0,0.99,1
Jo Erlend Sund,2017.0,17.99,1
Andy Jurko,2016.0,9.99,1
Munchkin's Lair,2017.0,0.0,1
Munchkin's Lair,2017.0,4.99,1
Crytek,2017.0,59.99,1
Crytek,2017.0,29.99,1
Crytek,2017.0,29.99,1
Tusky Games,2017.0,2.99,1
Empyrean,2017.0,2.99,1
Bmc Studio,2017.0,2.99,1
Matthew Putnam,2017.0,2.99,1
TeamAthopiu,2017.0,1.99,1
TeamAthopiu,2017.0,1.99,1
TeamAthopiu,2017.0,1.99,1
"Eek! Games, LLC",2017.0,14.99,1
Artur Rezende,2017.0,0.99,1
TeamAthopiu,2017.0,1.99,1
TeamAthopiu,2017.0,1.99,1
Oliver Chime,2017.0,13.99,1
Yoann Laulan,2017.0,4.99,1
Urchin Games,2016.0,5.99,1
akydzaaa,2017.0,0.99,1
Sodigital,2017.0,9.99,1
Tradosoft,2017.0,3.99,1
DR Studios,2017.0,14.99,1
Jenny Bee Presents,2017.0,1.99,1
"Diego Fernandes Malinowsky,Daniel Fernandes Malinowsky,Altanir Aparecida Fernandes Malinowsky",2017.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,12.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,19.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,19.99,1
Venomyth Game Studio,2017.0,0.99,1
Netease,2017.0,0.0,1
Consala Games,2017.0,0.0,1
"Jo Erlend Sund,Jan Marten Krull,Stairport Sceneries",2017.0,17.99,1
Charlie Fleed,2017.0,2.99,1
Whiskeybarrel Studios,2017.0,4.99,1
Hi-Rez Studios,2017.0,4.99,1
Plaidman Games,2017.0,0.99,1
Artefacts Studios,2017.0,3.99,1
Smokey Moose Games,2017.0,2.99,1
"Binary Zoo,The Game Creators",2017.0,0.0,1
Oldmoustache Gameworks,2017.0,9.99,1
Trion Worlds,2017.0,29.99,1
Infinity Ward,2017.0,3.99,1
Trion Worlds,2017.0,19.99,1
Lord,2017.0,1.99,1
Burning Pick Entertainment,2017.0,4.99,1
Liam Twose,2017.0,12.99,1
lingtanstudio,2017.0,1.99,1
Alexander Byzov,2017.0,0.99,1
Esbol Amirov,2017.0,0.99,1
Cool Breeze Games,2017.0,0.99,1
Timberwolf Studios,2017.0,4.99,1
u&amp;i,2017.0,0.0,1
Mute Canary,2017.0,2.99,1
FeelThere,2017.0,9.99,1
thecatamites,2016.0,3.99,1
Oddworld Inhabitants,2017.0,2.99,1
Chronova,2017.0,3.99,1
Ithiro Sumi,2017.0,4.99,1
Digital Fusion Inc.,2002.0,2.99,1
Savant,2017.0,9.99,1
Savant,2017.0,9.99,1
ZemunBRE,2017.0,0.99,1
Savant,2017.0,9.99,1
vextro,2017.0,0.0,1
"Blue Tongue Entertainment,Blitworks",2017.0,19.99,1
TeamAthopiu,2017.0,4.99,1
Savant,2017.0,9.99,1
BeshevGames,2017.0,0.99,1
Merriman Games,2017.0,0.99,1
Icehole Games,2017.0,9.99,1
DEVGRU-P,2017.0,2.99,1
Kylotonn,2017.0,0.0,1
Graphium Studio,2017.0,9.99,1
ORGS Studio,2017.0,6.99,1
Urchin Games,2011.0,5.99,1
Apeirogon Games,2017.0,2.99,1
Phuong Nguyen,2017.0,0.99,1
Zanardi and Liza,2017.0,4.99,1
"Synapse Games,Chinzilla",2017.0,19.99,1
Simtech Vision,2017.0,39.99,1
Digital Train Model,2017.0,4.99,1
Trains &amp; Drivers,2017.0,9.99,1
Banyango,2017.0,7.99,1
Stitch Media,2017.0,4.99,1
Stitch Media,2017.0,4.99,1
Stitch Media,2017.0,4.99,1
Stitch Media,2017.0,4.99,1
Stitch Media,2017.0,2.99,1
Stitch Media,2017.0,2.99,1
Stitch Media,2017.0,2.99,1
Stitch Media,2017.0,2.99,1
Alientrap,2017.0,14.99,1
TealRocks Studio,2017.0,11.99,1
"Capcom Game Studio Vancouver, Inc.",2017.0,9.99,1
Little Green Men Games,2017.0,4.99,1
Dead Drop Studios LLC,2017.0,12.99,1
Square Enix,2017.0,39.99,1
Arclight Worlds,2017.0,9.99,1
Stitch Media,2017.0,0.0,1
Dicesuki,2017.0,4.99,1
Alexander Byzov,2017.0,0.99,1
"Clockwork Anomaly, LLC",2017.0,4.99,1
Project Atom,2017.0,0.0,1
Project Atom,2017.0,9.99,1
Amanita Design,2017.0,4.99,1
TML-Studios,2017.0,1.99,1
putilin_industries,2017.0,1.99,1
SP-time,2017.0,0.0,1
Sacada,2017.0,8.99,1
Progorion,2017.0,0.99,1
Pipliz,2017.0,19.99,1
Progorion,2017.0,0.99,1
Irisloft,2017.0,1.99,1
"Figurehead Studios,CRASS Studios",2017.0,14.99,1
Gawkfish Studios,2017.0,6.99,1
Hardtalk Studio,2017.0,1.99,1
Eipix Entertainment,2017.0,9.99,1
Just Flight,2017.0,29.99,1
Coconut Tree Studio,2017.0,2.99,1
Choice of Games,2012.0,3.99,1
Choice of Games,2013.0,4.99,1
Fun Bits,2017.0,9.99,1
Choice of Games,2012.0,4.99,1
"bluebox interactive,RoJarl Entertainment",2017.0,4.99,1
Kelsam,2017.0,1.99,1
nobodyshot,2017.0,0.99,1
purplElephant,2017.0,1.99,1
Brian Franco,2017.0,2.99,1
"Obsidian Entertainment, Inc.",2017.0,4.99,1
Desert Owl Games LLC,2017.0,14.99,1
Divine Games,2017.0,0.0,1
Team Wood Block,2017.0,0.99,1
Desert Owl Games LLC,2017.0,14.99,1
Reality Pump Studios,2017.0,9.99,1
ObsessionSoft,2017.0,0.0,1
Obsidian Entertainment,2017.0,14.99,1
IndieGala,2017.0,4.99,1
Fat Bomb Studios,2017.0,9.99,1
House Izezweth,2017.0,4.99,1
Paradox Development Studio,2017.0,1.99,1
Paradox Development Studio,2017.0,9.99,1
DeathMofuMofu,2017.0,0.0,1
Vyacheslav Shilikhin,2017.0,2.99,1
Zoetrope Interactive,2017.0,2.99,1
Besedka Games Studio,2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,6.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,29.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
"IDEA FACTORY,COMPILE HEART,FELISTELLA",2017.0,0.99,1
Orneon,2017.0,9.99,1
Sofuto Geimu,2017.0,4.99,1
Orange_Juice,2017.0,2.99,1
"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,0.0,1
"Team NINJA,KOEI TECMO GAMES CO., LTD.",2017.0,19.99,1
Gameloft,2017.0,0.0,1
BOHDOKUMEN.,2017.0,19.99,1
Quiet River,2017.0,0.99,1
DL Softworks,2017.0,5.99,1
Insane Dreamers,2017.0,9.99,1
Matt Frank,2017.0,1.99,1
Michal Pawlowski,2017.0,0.99,1
Theodor Niklas,2017.0,4.99,1
Cassandra Clery,2017.0,0.0,1
Club Cotton Games,2017.0,3.99,1
"Rock Wall Games, LLC",2017.0,0.0,1
Youren,2017.0,0.0,1
Zeiva Inc,2017.0,19.99,1
The Secret Pie,2017.0,0.99,1
Paper Plane,2017.0,0.99,1
Codemasters,2017.0,59.99,1
DIGIDICED,2017.0,14.99,1
Kukouri Mobile Entertainment,2017.0,0.0,1
PraGames,2017.0,9.99,1
Tydecon Games,2017.0,1.99,1
Neopica,2017.0,39.99,1
No Wand Studios,2017.0,14.99,1
KT Games,2017.0,4.99,1
Trapped Team,2017.0,1.99,1
Neopica,2017.0,2.99,1
Jeremy Warmsley,2017.0,5.99,1
7DOTS,2017.0,5.99,1
Daedalic Studio West,2017.0,2.99,1
SEA - EYE GS,2017.0,4.99,1
Lizardcube,2017.0,19.99,1
Grimwood Team,2017.0,6.99,1
Grimwood Team,2017.0,1.99,1
Jonarene,2017.0,2.99,1
Skyhook Games,2017.0,4.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
weRplay,2017.0,4.99,1
Haemimont Games,2017.0,11.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
"KOEI TECMO GAMES CO., LTD.",2017.0,0.99,1
Haemimont Games,2017.0,11.99,1
Cipher Hive,2017.0,4.99,1
4D Door Games,2017.0,14.99,1
4D Door Games,2017.0,7.99,1
Anti Gravity Game Studios,2017.0,14.99,1
We The Force Studios,2017.0,14.99,1
Fury Software,2016.0,39.99,1
Flamebait Games,2017.0,9.99,1
Synkronosaurus,2017.0,4.99,1
"Nippon Ichi Software, Inc.",2017.0,39.99,1
Tarsier Studios,2017.0,9.99,1
Bass Pro Shops,2017.0,9.99,1
BlankMediaGames,2017.0,4.99,1
Manic Mind Game Lab,2017.0,0.99,1
Yang Sun,2017.0,7.99,1
SCS Software,2017.0,4.99,1
"Split Polygon,Curtis Schweitzer",2017.0,9.99,1
WalkBoy Studio,2017.0,3.99,1
Amaterasu Software,2017.0,0.99,1
ERS G Studios,2017.0,9.99,1
CI Games,2017.0,0.99,1
Just Flight,2017.0,24.99,1
Virtavia,2017.0,15.99,1
CI Games,2017.0,4.99,1
Zenimax Online Studios,2017.0,59.99,1
Zoetrope Interactive,2017.0,19.99,1
Invisible Collective,2017.0,9.99,1
Makivision Games,2017.0,6.99,1
Rebourne Studios,2017.0,1.99,1
Rasul Mono,2017.0,3.99,1
Rasul Mono,2017.0,1.99,1
b-alive gmbh,2017.0,6.99,1
Elushis,2017.0,4.99,1
Wither Studios,2017.0,3.99,1
"Crayon Ponyfish, LLC",2017.0,8.99,1
Legalase studio,2017.0,0.99,1
ID Group,2017.0,4.99,1
Evoluta Studio,2017.0,3.99,1
"Maltakreuz,Goodsir",2017.0,9.99,1
SaintHeiser,2017.0,1.99,1
Kirill Kupryakhin,2017.0,1.99,1
Darkmatter Games,2017.0,4.99,1
Mad Head Games,2017.0,9.99,1
Killerfish Games,2017.0,39.99,1
Kiz Studios,2017.0,0.0,1
Crayder Studios,2017.0,11.99,1
"Modern Visual Arts Laboratory,SEO INSEOK",2017.0,1.99,1
Platonic Partnership Ltd,2017.0,4.99,1
Shane Hillier,2017.0,9.99,1
Triangle Studios,2017.0,9.99,1
Triangle Studios,2017.0,4.99,1
"Colin Wren,Sean Scaplehorn,Wayne Jackson,Jason Mallett",2017.0,7.99,1
Dovetail Games,2017.0,19.99,1
Triangle Studios,2017.0,29.99,1
DYA Games,2017.0,0.99,1
DL Softworks,2017.0,3.99,1
Panoramik Inc,2017.0,19.99,1
DL Softworks,2017.0,2.99,1
Soaphog,2017.0,9.99,1
Arc System Works,2017.0,18.99,1
Arc System Works,2017.0,0.99,1
Arc System Works,2017.0,0.99,1
Arc System Works,2017.0,0.99,1
Arc System Works,2017.0,2.99,1
Arc System Works,2017.0,2.99,1
Agar3s,2017.0,2.99,1
Indiecode Games,2017.0,0.0,1
Eipix Entertainment,2017.0,9.99,1
Dalibor Kamnjanac,2017.0,1.99,1
SMAC Games,2017.0,19.99,1
Archaic Entertainment,2010.0,0.0,1
"oblomysh,EHTechnology",2017.0,0.99,1
rokaplay,2017.0,6.99,1
Virtavia,2017.0,16.99,1
Sun-Studios,2017.0,9.99,1
Rad Codex,2017.0,9.99,1
Virtavia,2017.0,16.99,1
Piece of Cake studios,2017.0,14.99,1
Digital Train Model,2017.0,19.99,1
MOKKOGRAD,2017.0,9.99,1
boxmyth,2017.0,3.99,1
Shockk,2017.0,4.99,1
Megastorm Games,2017.0,9.99,1
Choice of Games,2017.0,6.99,1
Quantized Bit,2017.0,1.99,1
CWH Entertainment,2017.0,1.99,1
"Midgar Studio,Fusty Game",2017.0,19.99,1
"Starloop Studios SL,Kukouri",2017.0,5.99,1
Barrel Roll Games,2017.0,14.99,1
Dire Wolf Digital,2017.0,0.0,1
Alessandro Guzzo,2017.0,11.99,1
EnsenaSoft,2017.0,4.99,1
XField Paintball SAS,2017.0,9.99,1
Vile Monarch,2017.0,3.99,1
Kingdom Games,2017.0,9.99,1
Kether Studio,2017.0,0.99,1
Blindflug Studios AG,2017.0,11.99,1
Milestone S.r.l.,2017.0,0.0,1
Michel Barengo,2017.0,2.99,1
Hart Laboratories LLC,2017.0,4.99,1
RealityArts Studio,2017.0,9.99,1
Norven Games,2017.0,0.99,1
AlternativaPlatform,2017.0,24.99,1
Psilocybe Games,2017.0,4.99,1
Hangar 13,2017.0,14.99,1
Emanon Studios,2017.0,0.0,1
Elbaite,2017.0,14.99,1
ACE MADDOX,2017.0,15.99,1
Jenei Edmond,2017.0,14.99,1
G.Malta,2017.0,0.99,1
Goblinz Studio,2017.0,0.0,1
QuickSave,2017.0,3.99,1
QuickSave,2017.0,0.99,1
Dincicode,2017.0,4.99,1
Garden Shed Studios,2017.0,9.99,1
DRUNKEN APES,2017.0,2.99,1
